seed,method,step,validation_loss,validation_accuracy,training_seconds,parameter_count,batchnorm_affine_parameter_count,peak_cuda_allocated_bytes,name,test_loss,test_accuracy,test_evaluation_seconds,test_evaluations,training_examples,validation_examples,test_examples,frozen_config_sha256,source_sha256,checkpoint,input_standardization
2005,bp,500,1.5978155670166017,0.419,1.18498355592601,3679754,3072,96421376,bp,1.5981114099502562,0.4393,0.026161515153944492,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",bp_s2005/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2005,dfa,500,1.631683624267578,0.4135,1.1860403390601277,3679754,3072,96159232,dfa,1.6506512496948242,0.417,0.02632877416908741,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",dfa_s2005/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2005,ndfa,500,1.5135630493164063,0.463,2.0040181572549045,3679754,3072,119490048,ndfa,1.5269029747009277,0.4666,0.025748106883838773,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",ndfa_s2005/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2005,centered_total,500,1.5031376953125,0.466,2.0328273933846503,3679754,3072,122177024,centered_total,1.5107597023010253,0.4735,0.026081944815814495,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",centered_total_s2005/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2005,paired,500,1.6545140838623047,0.405,1.9144842957612127,3679754,3072,120555008,paired,1.6616909297943114,0.4191,0.026183995185419917,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",paired_s2005/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2005,wrong_pairs,500,1.511977767944336,0.4615,1.9202946117147803,3679754,3072,121341440,wrong_pairs,1.5221077976226807,0.4635,0.0264585439581424,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",wrong_pairs_s2005/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2005,diagonal,500,1.640113265991211,0.41,1.4564424250274897,3679754,3072,111363584,diagonal,1.6544687057495118,0.4225,0.025321559980511665,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",diagonal_s2005/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2005,view_regularized,500,1.5258208923339844,0.4625,2.10447308444418,3679754,3072,122111488,view_regularized,1.5379984340667725,0.4629,0.026473494013771415,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",view_regularized_s2005/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2005,wrong_view_regularized,500,1.5162209320068358,0.4655,2.134097961941734,3679754,3072,124208640,wrong_view_regularized,1.5177923282623291,0.4697,0.02622532518580556,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",wrong_view_regularized_s2005/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2006,bp,500,1.55204736328125,0.4335,1.1930104037746787,3679754,3072,96421376,bp,1.5723229106903076,0.445,0.026594643015414476,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",bp_s2006/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2006,dfa,500,1.5899921112060547,0.4255,1.2593781831674278,3679754,3072,96159232,dfa,1.6076665004730224,0.4239,0.026587803149595857,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",dfa_s2006/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2006,ndfa,500,1.4755266876220703,0.482,2.006587117444724,3679754,3072,119490048,ndfa,1.4937185512542726,0.4728,0.02531311009079218,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",ndfa_s2006/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2006,centered_total,500,1.4742643432617188,0.4705,2.0348125707823783,3679754,3072,122177024,centered_total,1.4812770488739013,0.4799,0.025713776936754584,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",centered_total_s2006/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2006,paired,500,1.5912002410888673,0.4255,1.915965918917209,3679754,3072,120555008,paired,1.6153305793762207,0.4286,0.0258552769664675,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",paired_s2006/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2006,wrong_pairs,500,1.490380859375,0.4735,2.0393760551232845,3679754,3072,121341440,wrong_pairs,1.5022590929031372,0.4692,0.025548398960381746,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",wrong_pairs_s2006/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2006,diagonal,500,1.5894387969970702,0.4315,1.4502170020714402,3679754,3072,111363584,diagonal,1.591772752380371,0.4318,0.02662712289020419,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",diagonal_s2006/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2006,view_regularized,500,1.492550033569336,0.48,2.1722438482102007,3679754,3072,122111488,view_regularized,1.506043473815918,0.4678,0.025406688917428255,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",view_regularized_s2006/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2006,wrong_view_regularized,500,1.4693751831054687,0.4865,2.127424521371722,3679754,3072,124208640,wrong_view_regularized,1.4883706642150878,0.476,0.026148595148697495,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",wrong_view_regularized_s2006/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2007,bp,500,1.569788101196289,0.437,1.1893853163346648,3679754,3072,96421376,bp,1.5960641628265382,0.4324,0.026274024043232203,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",bp_s2007/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2007,dfa,500,1.6515682067871094,0.4125,1.1875734254717827,3679754,3072,96159232,dfa,1.6793814533233642,0.405,0.026276194024831057,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",dfa_s2007/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2007,ndfa,500,1.4711791534423828,0.4765,2.0801091799512506,3679754,3072,119490048,ndfa,1.503290252685547,0.4674,0.025376939913257957,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",ndfa_s2007/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2007,centered_total,500,1.4754955291748046,0.469,2.0326662741135806,3679754,3072,122177024,centered_total,1.493995514678955,0.4694,0.02653573383577168,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",centered_total_s2007/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2007,paired,500,1.6205755767822265,0.4355,1.9133828778285533,3679754,3072,120555008,paired,1.6559016571044922,0.4168,0.025507708080112934,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",paired_s2007/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2007,wrong_pairs,500,1.4717681732177734,0.472,1.9268350806087255,3679754,3072,121341440,wrong_pairs,1.5105947719573976,0.4665,0.026558093959465623,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",wrong_pairs_s2007/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2007,diagonal,500,1.6377962493896485,0.427,1.4721177560277283,3679754,3072,111363584,diagonal,1.660634617996216,0.4134,0.02657055389136076,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",diagonal_s2007/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
