dataset,n_train,n_test,label_noise,test_label_noise,method,feedback_rank,natural_damping,nc_update_interval,nc_manifold_rank,test_mean,test_sem,train_mean,activity_angle,projected_step,alpha,dim_fraction,margin,feedback_norm,n,pre_activity_condition_mean,pre_activity_effective_rank_mean,pre_activity_top1_fraction_mean,local_error_condition_mean,local_error_effective_rank_mean,local_error_top1_fraction_mean,bp_error_condition_mean,bp_error_effective_rank_mean,bp_error_top1_fraction_mean
cifar10,3000.0,3000.0,0.4,0.0,vnc,0.0,0.3,10.0,64.0,0.2381555547316868,0.0079764772035708,0.5583333333333333,61.088697404843295,0.7711217006047567,0.2643286528686682,0.09375,0.1705786528686682,7.603660790125529,15,1924.7351725260417,40.86471977233887,0.2539926886558532,1.0000018199284872,73.94770584106445,0.0979622207581996,1.0000004688898725,108.38707987467448,0.0754769587268431
cifar10,10000.0,3000.0,0.0,0.0,vnc,0.0,0.3,10.0,64.0,0.3405777792135874,0.0077175993427391,0.4966145833333333,61.06417076268612,0.7645377079645793,0.302709279457728,0.09375,0.208959279457728,7.552774779001871,15,2346.127294921875,34.849364280700684,0.262146475414435,1.0000020503997802,71.04971275329589,0.1173064745962619,1.000000568230947,101.30074030558268,0.0970613330602645
cifar10,10000.0,3000.0,0.1,0.0,vnc,0.0,0.3,10.0,64.0,0.3063555578390756,0.0085988476702923,0.4372395833333333,61.51936781535685,0.7488186836242676,0.2790593951940536,0.09375,0.1853093951940536,7.143887901306153,15,2340.254443359375,34.384680938720706,0.2654721309741338,1.000001887480418,77.61059277852377,0.1082604482769965,1.000000496705373,112.83023122151693,0.0849051316579182
cifar10,10000.0,3000.0,0.2,0.0,vnc,0.0,0.3,10.0,64.0,0.2806888888279596,0.0073250659841587,0.39140625,61.918851082258655,0.7339669495821,0.2707337697347005,0.09375,0.1769837697347004,6.791062752405803,15,2409.802697753906,33.3564692179362,0.2738299623131752,1.0000017007191977,80.77946116129557,0.1054491830368836,1.0000004609425863,120.07099278767905,0.0834567122161387
cifar10,10000.0,3000.0,0.4,0.0,vnc,0.0,0.3,10.0,64.0,0.2362222214539845,0.0093832942279619,0.3075520833333333,62.666217996993474,0.7099276602268219,0.2504536653558413,0.09375,0.1567036653558413,6.4591503461201984,15,2360.642012532552,33.4129555384318,0.2735641380151113,1.0000014940897624,87.52134246826172,0.0958251535892486,1.0000003774960835,133.4984161376953,0.0733671893676121
fashion_mnist,1000.0,2000.0,0.0,0.0,bp,0.0,0.3,10.0,64.0,0.7921000123023987,0.0020760560749364,0.994140625,,,,,,,5,409.7875350952148,43.3887378692627,0.2165761128067969,1.0000001192092896,27.70484523773193,0.1981460109353065,1.0000001192092896,27.70484523773193,0.1981460109353065
fashion_mnist,1000.0,2000.0,0.1,0.0,bp,0.0,0.3,10.0,64.0,0.7620000004768371,0.0043011637282925,0.950390625,,,,,,,5,397.2234848022461,45.47160606384277,0.2098969921469688,1.0000002145767213,43.9999080657959,0.1204059571027755,1.0000002145767213,43.9999080657959,0.1204059571027755
fashion_mnist,1000.0,2000.0,0.2,0.0,bp,0.0,0.3,10.0,64.0,0.7401999950408935,0.0024879704131332,0.91640625,,,,,,,5,392.6317092895508,46.463753890991214,0.2071700990200042,1.000000238418579,56.1187126159668,0.0979616001248359,1.000000238418579,56.1187126159668,0.0979616001248359
fashion_mnist,1000.0,2000.0,0.4,0.0,bp,0.0,0.3,10.0,64.0,0.6246999979019165,0.0065165244040273,0.85859375,,,,,,,5,388.5159927368164,47.97416801452637,0.2060435339808463,1.0000003337860108,73.28607711791992,0.0875394523143767,1.0000003337860108,73.28607711791992,0.0875394523143767
fashion_mnist,3000.0,2000.0,0.0,0.0,bp,0.0,0.3,10.0,64.0,0.8266999959945679,0.0030561429681905,0.975390625,,,,,,,5,426.8810043334961,45.71211051940918,0.1987235933542251,1.000000286102295,22.91284408569336,0.2255061373114585,1.000000286102295,22.91284408569336,0.2255061373114585
fashion_mnist,3000.0,2000.0,0.1,0.0,bp,0.0,0.3,10.0,64.0,0.7930999994277954,0.0064949934230694,0.902734375,,,,,,,5,403.43910522460936,49.31634368896484,0.1866902083158492,1.0000003814697265,44.212565422058105,0.1315947033464908,1.0000003814697265,44.212565422058105,0.1315947033464908
fashion_mnist,3000.0,2000.0,0.2,0.0,bp,0.0,0.3,10.0,64.0,0.7666000008583069,0.0138341906026675,0.85859375,,,,,,,5,399.7477478027344,50.086486434936525,0.1846370533108711,1.0000004172325134,57.423438262939456,0.1054666578769683,1.0000004172325134,57.423438262939456,0.1054666578769683
fashion_mnist,3000.0,2000.0,0.4,0.0,bp,0.0,0.3,10.0,64.0,0.642300009727478,0.015327756974434,0.753125,,,,,,,5,396.50707855224607,51.690206909179686,0.1840481609106063,1.0000005602836608,79.31806106567383,0.0837878756225108,1.0000005602836608,79.31806106567383,0.0837878756225108
fashion_mnist,10000.0,2000.0,0.0,0.0,bp,0.0,0.3,10.0,64.0,0.8194000005722046,0.0332473303825991,0.909765625,,,,,,,5,403.4124816894531,45.0270278930664,0.1854972347617149,1.0000011205673218,22.474790859222413,0.259988947212696,1.0000011205673218,22.474790859222413,0.259988947212696
fashion_mnist,10000.0,2000.0,0.1,0.0,bp,0.0,0.3,10.0,64.0,0.7328999996185303,0.0389292322708576,0.765625,,,,,,,5,382.2462753295898,48.77501678466797,0.1747207157313823,1.0000013351440429,49.93124694824219,0.1526422575116157,1.0000013351440429,49.93124694824219,0.1526422575116157
fashion_mnist,10000.0,2000.0,0.2,0.0,bp,0.0,0.3,10.0,64.0,0.7014000177383423,0.0204556823877829,0.696484375,,,,,,,5,378.396728515625,50.263763427734375,0.1732106521725654,1.000001072883606,70.76639747619629,0.1097279250621795,1.000001072883606,70.76639747619629,0.1097279250621795
fashion_mnist,10000.0,2000.0,0.4,0.0,bp,0.0,0.3,10.0,64.0,0.5000999867916107,0.0535703717373371,0.48984375,,,,,,,5,381.0838806152344,50.78288536071777,0.176158332824707,1.0000013947486877,93.5264045715332,0.094965049624443,1.0000013947486877,93.5264045715332,0.094965049624443
fashion_mnist,1000.0,2000.0,0.0,0.0,dfa_random,0.0,0.3,10.0,64.0,0.6258999983469645,0.0156342261314126,0.65,66.68374797000713,0.0007507061177117,0.9574578007062275,0.1875,0.7699578007062277,,15,168394.43282674154,22.633757972717284,0.292584470907847,1.0002915779749553,14.85273707707723,0.2616219535470008,35934.31813586553,8.156017160415649,0.4116226504246393
fashion_mnist,1000.0,2000.0,0.1,0.0,dfa_random,0.0,0.3,10.0,64.0,0.5403333326180776,0.0142808297208768,0.5157552083333333,71.5795470783779,0.0005855399022038,0.9581033289432526,0.1875,0.7706033289432526,,15,192103.38282674152,22.61043504079183,0.2931881179412206,1.0002934177716574,19.731287225087485,0.2086393083135286,27489.936394278207,9.75477393468221,0.3623431950807571
fashion_mnist,1000.0,2000.0,0.2,0.0,dfa_random,0.0,0.3,10.0,64.0,0.5047000030676524,0.0248886957106925,0.4385416666666666,74.53640372601271,0.0005364526497335,0.9584978640079498,0.1875,0.7709978640079498,,15,212471.96095174152,22.52592837015788,0.294333313902219,1.0002808332443238,21.73826462427775,0.209892634799083,25956.897190388045,10.163042306900024,0.3592712968587875
fashion_mnist,1000.0,2000.0,0.4,0.0,dfa_random,0.0,0.3,10.0,64.0,0.2817666709423065,0.021958233224031,0.211328125,82.84587961993346,0.0001275072795882,0.9638481279214224,0.1875,0.7763481279214223,,15,307001.6036600749,22.142997407913207,0.3103980908791224,1.0003416419029236,22.340524450937902,0.2305944025516509,45377.74401981036,6.892194986343384,0.4832466373840968
fashion_mnist,3000.0,2000.0,0.0,0.0,dfa_random,0.0,0.3,10.0,64.0,0.6980333288510641,0.016437578326943,0.7188802083333333,63.70914337457034,0.0004499708002791,0.9469917575518292,0.1875,0.7594917575518291,,15,211694.77905883788,24.258068752288818,0.2853160550196965,1.0002448638280232,15.310245259602864,0.2379995663960774,175196.12083523272,9.242961931228638,0.3698541839917501
fashion_mnist,3000.0,2000.0,0.1,0.0,dfa_random,0.0,0.3,10.0,64.0,0.5727333386739095,0.0214216100678405,0.5251302083333333,69.45087999372278,0.0003935358393997,0.9540537019570668,0.1875,0.7665537019570668,,15,242350.58947550456,24.515043481191,0.272938988606135,1.0003104050954184,20.1067445119222,0.2112890491882959,216547.68250719705,10.007876388231914,0.4055419474840163
fashion_mnist,3000.0,2000.0,0.2,0.0,dfa_random,0.0,0.3,10.0,64.0,0.5141666670640309,0.0202612495827309,0.4350260416666666,71.86436705368479,0.0002629181478823,0.9545344134171804,0.1875,0.7670344134171804,,15,342486.88635050453,24.126606877644857,0.281745715936025,1.0003379901250204,21.22511682510376,0.2186585550506909,1150534.1615543764,9.649286142985028,0.4048860376079877
fashion_mnist,3000.0,2000.0,0.4,0.0,dfa_random,0.0,0.3,10.0,64.0,0.3583333333333333,0.0178254547776377,0.2317708333333333,77.93901256061184,0.0001075406825921,0.9552537083625794,0.1875,0.7677537083625794,,15,498912.7655171712,24.098667112986245,0.2758125722408294,1.0003525614738464,23.475291124979652,0.2160444483160972,2034972.4564582189,8.950679540634155,0.3880071684718132
fashion_mnist,10000.0,2000.0,0.0,0.0,dfa_random,0.0,0.3,10.0,64.0,0.6777333398660024,0.0263356038409711,0.6923177083333333,63.78506969255898,0.0003704783186851,0.9410933355490366,0.1875,0.7535933355490366,,15,203668.47440389,23.850788402557374,0.2751281013091405,1.00027308066686,15.150287024180097,0.2667411148548126,428569.65006842616,8.923919073740642,0.4123114397128423
fashion_mnist,10000.0,2000.0,0.1,0.0,dfa_random,0.0,0.3,10.0,64.0,0.5074333349863688,0.0261334891948586,0.4588541666666667,74.48209299565603,0.0001455197367628,0.9473539729913076,0.1875,0.7598539729913075,,15,330805.30877889,23.85099833806356,0.2657355844974517,1.0003638744354248,20.063861401875812,0.2320683712760607,1932557.683610789,9.341560546557108,0.4197031304240226
fashion_mnist,10000.0,2000.0,0.2,0.0,dfa_random,0.0,0.3,10.0,64.0,0.419433335463206,0.0253236153813696,0.339453125,79.63932278122171,4.736698513359652e-05,0.9430993179480236,0.1875,0.7555993179480235,,15,785306.2754455566,23.818648767471316,0.2668437222639719,1.0003521243731182,22.083902454376226,0.2237491210301716,55042891.8422884,10.82826426823934,0.3718984057505926
fashion_mnist,10000.0,2000.0,0.4,0.0,dfa_random,0.0,0.3,10.0,64.0,0.3207333336273829,0.0333894726023098,0.2174479166666666,76.71991002763394,2.1861872770756463e-05,0.951242111126582,0.1875,0.7637421111265819,,15,6165260.779612225,22.36257450580597,0.3210223287343979,1.0003598968187968,22.580575768152872,0.2277808534602323,5604801735.953132,7.6242562413215635,0.4761915077765782
fashion_mnist,1000.0,2000.0,0.0,0.0,drtp_random,0.0,0.3,10.0,64.0,0.2500999987125396,0.0139290884031329,0.271875,90.1836613527558,2.540620777981197e-07,0.97840216755867,0.1875,0.79090216755867,,15,13380992.822410077,20.51917692820231,0.4013461937506993,1.0003163377443949,17.70965140660604,0.1483570103844006,2.785597017834561e+16,4.45632868607839,0.5912213484446208
fashion_mnist,1000.0,2000.0,0.1,0.0,drtp_random,0.0,0.3,10.0,64.0,0.2441333323717117,0.0125931261776294,0.2467447916666666,92.53552178670472,1.835541150134341e-07,0.9800362249215444,0.1875,0.7925362249215444,,15,12015851.822410077,20.39514487584432,0.4112404892841975,1.0003155708312987,19.8570774714152,0.148163283119599,2.126202209331694e+16,4.293420537312826,0.604573009411494
fashion_mnist,1000.0,2000.0,0.2,0.0,drtp_random,0.0,0.3,10.0,64.0,0.2107333327333131,0.0128384525072327,0.204296875,94.20926186973271,1.0816231867024721e-07,0.9806745171546936,0.1875,0.7931745171546936,,15,9866512.88907674,20.347088066736852,0.4171227286259332,1.0002912163734436,22.30551420847575,0.1381713556746641,1.0438632666305308e+16,3.7839226563771566,0.6544557342926661
fashion_mnist,1000.0,2000.0,0.4,0.0,drtp_random,0.0,0.3,10.0,64.0,0.1665999968846638,0.0178336351815286,0.1421875,97.3506812536506,-1.8505271240804962e-07,0.9820540845394136,0.1875,0.7945540845394135,,15,6101705.522410075,20.24468224843343,0.4258546461661657,1.000246377786001,26.483113702138265,0.124641117453575,1724246865200027.0,3.720206999778748,0.6339594552914302
fashion_mnist,3000.0,2000.0,0.0,0.0,drtp_random,0.0,0.3,10.0,64.0,0.3489000002543131,0.0151517099876845,0.3572916666666667,85.08128398750314,1.5805209662076175e-08,0.977983260154724,0.1875,0.7904832601547241,,15,106275633.93426718,21.96252597173055,0.3641566038131714,1.0002914150555928,18.344599628448485,0.1365338092048962,6.733985141678931e+20,6.064620137214661,0.4537591447432836
fashion_mnist,3000.0,2000.0,0.1,0.0,drtp_random,0.0,0.3,10.0,64.0,0.3059333354234695,0.0134533470536455,0.2782552083333333,87.34860182551158,1.618440952184684e-08,0.9771909415721892,0.1875,0.7896909415721893,,15,89946344.8676005,21.909948444366456,0.3692411303520203,1.0002758860588077,20.88656476338705,0.129894033819437,3.1381774574629506e+20,6.268798724810282,0.4675232956806818
fashion_mnist,3000.0,2000.0,0.2,0.0,drtp_random,0.0,0.3,10.0,64.0,0.2621333340803781,0.0195469193816719,0.2283854166666666,88.057593276992,1.8466508551447272e-08,0.9762502153714496,0.1875,0.7887502153714497,,15,74216243.80093384,21.881432628631597,0.3693787773450215,1.0002657413482663,23.177853234608968,0.1267639838159084,1.9342934510674336e+20,6.10742982228597,0.464552774031957
fashion_mnist,3000.0,2000.0,0.4,0.0,drtp_random,0.0,0.3,10.0,64.0,0.1826000000039736,0.0163620642334492,0.1432291666666666,92.48784837717344,1.2047070294890482e-08,0.9817786773045858,0.1875,0.7942786773045858,,15,49544841.40093384,21.68851230144501,0.3880857557058334,1.000239721934001,27.44170201619466,0.1209648502369721,7.368826844845271e+19,5.101901372273763,0.500854496161143
fashion_mnist,10000.0,2000.0,0.0,0.0,drtp_random,0.0,0.3,10.0,64.0,0.3929333349068959,0.0148284530689468,0.404296875,82.1540184280352,3.597759936919258e-10,0.9744068006674448,0.1875,0.7869068006674449,,15,978432624.5837789,21.0792639096578,0.3304110278685888,1.000298527876536,18.31798241933187,0.1423783866067727,8.556798724544862e+25,6.920442835489909,0.4217595309019089
fashion_mnist,10000.0,2000.0,0.1,0.0,drtp_random,0.0,0.3,10.0,64.0,0.2915000001589456,0.0271651040025803,0.2686197916666666,84.1450320698209,4.2837596977309005e-10,0.9744242906570436,0.1875,0.7869242906570435,,15,830071122.7171122,21.03322515487671,0.336747466524442,1.0002834359804789,20.836677519480386,0.1368590426941712,8.13950971564594e+25,6.906537834803263,0.4355439454317092
fashion_mnist,10000.0,2000.0,0.2,0.0,drtp_random,0.0,0.3,10.0,64.0,0.2540666649738947,0.0213114019731251,0.2135416666666666,84.45090400864586,5.334034686531617e-10,0.976013974348704,0.1875,0.7885139743487041,,15,708491316.8504455,20.96756019592285,0.3436706105868021,1.0002676725387574,23.00842129389445,0.1292807191610336,3.965272522448491e+25,6.597929668426514,0.4668099284172058
fashion_mnist,10000.0,2000.0,0.4,0.0,drtp_random,0.0,0.3,10.0,64.0,0.1741666669646898,0.0200186026447734,0.1358072916666666,88.49083950641368,6.739258007394994e-10,0.9796240429083506,0.1875,0.7921240429083506,,15,476099869.3837789,20.82588701248169,0.3580463786919912,1.000244096914927,26.993111928304035,0.1237774776915708,1.0430776941641334e+25,6.275265995661417,0.4284703065951665
fashion_mnist,1000.0,2000.0,0.0,0.0,fa_random,0.0,0.3,10.0,64.0,0.6354333321253459,0.0117408382392012,0.6670572916666667,71.89605706134749,1.8561849269360665e-05,0.93657532731692,0.1875,0.74907532731692,,15,4178212.789076741,22.395875199635825,0.2950724909702936,1.0045034964879354,16.803805446624757,0.2712326382597287,815261488.4140513,7.811901092529297,0.4203582242131233
fashion_mnist,1000.0,2000.0,0.1,0.0,fa_random,0.0,0.3,10.0,64.0,0.5337666551272074,0.0199303461928732,0.5049479166666667,78.86829279760832,1.191345649165972e-05,0.9370622118314108,0.1875,0.7495622118314107,,15,4115337.255743408,22.336022281646727,0.2957882930835088,1.004713280995687,20.65714886983236,0.2283044969042142,1056967004.9312367,8.908265686035156,0.40584666877985
fashion_mnist,1000.0,2000.0,0.2,0.0,fa_random,0.0,0.3,10.0,64.0,0.4624333322048187,0.0162648360678389,0.4087239583333333,75.79935388884678,1.8716297025396973e-05,0.9404518047968546,0.1875,0.7529518047968546,,15,3589564.8390767416,22.20722859700521,0.2912436703840891,1.0039265116055809,20.159181054433187,0.2239127094546953,772392104.2138906,8.65796004931132,0.3927485158046086
fashion_mnist,1000.0,2000.0,0.4,0.0,fa_random,0.0,0.3,10.0,64.0,0.2449000000953674,0.0191119006411784,0.1825520833333333,87.26615670435659,-1.4315904849127032e-06,0.949568808078766,0.1875,0.7620688080787659,,15,3117439.622410075,21.723833100001016,0.3078429927428563,1.003771956761678,17.186199204126993,0.2901043698191642,820585525.8442179,6.640165241559346,0.4762775182723999
fashion_mnist,3000.0,2000.0,0.0,0.0,fa_random,0.0,0.3,10.0,64.0,0.6802000045776367,0.015032489357319,0.6962239583333333,66.12096696817774,1.7122185616358367e-05,0.9347263514995576,0.1875,0.7472263514995575,,15,5260940.6509338375,24.18806265195211,0.2836816261212031,1.0044793685277302,17.758541425069172,0.2482861325144767,4481029790.668188,8.825042088826498,0.4037986199061076
fashion_mnist,3000.0,2000.0,0.1,0.0,fa_random,0.0,0.3,10.0,64.0,0.5478666683038076,0.0210223478080025,0.5065104166666666,73.73062955601115,1.3776887869454412e-05,0.939658349752426,0.1875,0.7521583497524261,,15,5744360.784267171,24.060491053263345,0.2851467887560526,1.0044851024945578,20.917088095347086,0.2264747142791748,8012205906.950723,9.265632510185242,0.4045564085245132
fashion_mnist,3000.0,2000.0,0.2,0.0,fa_random,0.0,0.3,10.0,64.0,0.4429000000158946,0.0301359687820234,0.381640625,79.29056181786477,5.933822259507337e-06,0.9439285655816396,0.1875,0.7564285655816396,,15,6474901.934267172,23.80840080579122,0.2815468847751617,1.005185854434967,21.54421300888061,0.2349072148402531,16763554644.696936,9.240362628300984,0.3941466341416041
fashion_mnist,3000.0,2000.0,0.4,0.0,fa_random,0.0,0.3,10.0,64.0,0.3202999989191691,0.0251916835048122,0.2247395833333333,80.57361254136775,3.6724423335243726e-06,0.9524323503176372,0.1875,0.7649323503176372,,15,5827609.300933838,23.47214584350586,0.2859684983889262,1.0039690136909485,18.28200480143229,0.2692755331595738,42377274087.3662,7.775042033195495,0.4481748844186465
fashion_mnist,10000.0,2000.0,0.0,0.0,fa_random,0.0,0.3,10.0,64.0,0.6874666571617126,0.0195218101884129,0.695703125,65.32533255155002,1.737352687977515e-05,0.921017493804296,0.1875,0.7335174938042959,,15,4700481.15877889,23.94697558085124,0.2665679216384887,1.0041218757629395,17.088463497161865,0.2698851361870765,5322334679.837085,7.945526321729024,0.4578705648581186
fashion_mnist,10000.0,2000.0,0.1,0.0,fa_random,0.0,0.3,10.0,64.0,0.5433999975522359,0.0219832301193273,0.4967447916666667,73.20809564852371,8.06842345516164e-06,0.9330143392086028,0.1875,0.7455143392086029,,15,6727234.850445556,23.84459816614787,0.258443722128868,1.0041669130325317,23.023282686869305,0.2283067062497138,25278967543.136707,8.937441301345824,0.4506336137652397
fashion_mnist,10000.0,2000.0,0.2,0.0,fa_random,0.0,0.3,10.0,64.0,0.4104999919732411,0.0247963598550322,0.3407552083333333,76.3644059814089,5.54749123124291e-06,0.941372134288152,0.1875,0.753872134288152,,15,8673161.18377889,23.378250328699743,0.2677181998888651,1.0040112853050231,22.1947758992513,0.2310347850124041,197578399138.58737,9.39165121714274,0.3944926391045252
fashion_mnist,10000.0,2000.0,0.4,0.0,fa_random,0.0,0.3,10.0,64.0,0.3090666661659876,0.0190020599463335,0.2100260416666666,84.63869566714247,5.172054754587486e-07,0.9496159156163534,0.1875,0.7621159156163534,,15,9311654.68377889,22.83915901184082,0.2758849054574966,1.00320561726888,17.85893136660258,0.2637851556142171,1838414350455.749,7.66615838209788,0.4641754512985547
fashion_mnist,1000.0,2000.0,0.0,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.7869666695594788,0.0013882735630064,1.0,69.57816546469257,3.783547345797221,0.3450066318114598,0.1875,0.1575066318114598,,15,412.99171752929686,45.5153507232666,0.2068022598822911,1.0000015060106913,24.88530991872152,0.1826040292779604,1.0,27.983080927530924,0.1760025625427563
fashion_mnist,1000.0,2000.0,0.1,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.7343666672706604,0.0013060890838626,0.9962239583333332,69.07915141807531,3.844940741856893,0.3199833358327548,0.1875,0.1324833358327547,,15,410.4537755330404,47.88703829447429,0.2066485638419787,1.0000059763590494,24.118320592244466,0.2097322950760523,1.00000003973643,28.019163195292155,0.1913081342975298
fashion_mnist,1000.0,2000.0,0.2,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.701799992720286,0.0013244947968174,0.9998697916666668,65.06136741149379,4.362139828999838,0.3322033887108167,0.1875,0.1447033887108166,,15,408.8592366536458,49.07363052368164,0.2060602277517318,1.000003969669342,35.11198399861654,0.1535464299221833,1.0,39.40921147664388,0.1455408031741777
fashion_mnist,1000.0,2000.0,0.4,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.5321000059445699,0.0029439989045907,1.0,61.10652062579988,4.779334100087484,0.3400708566109339,0.1875,0.1525708566109339,,15,407.4500910441081,50.59428990681966,0.2059089461962381,1.0000025510787964,44.76781463623047,0.106960625698169,1.0,50.15372479756673,0.1069746633370716
fashion_mnist,3000.0,2000.0,0.0,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.8226333340009053,0.0011705358432217,1.0,59.66505501758307,4.550810146331787,0.385457452138265,0.1875,0.1979574521382649,,15,435.4256540934245,47.85637855529785,0.1941692501306533,1.0000009139378865,21.8226614634196,0.2027373601992924,1.0,22.325490220387778,0.2092731853326161
fashion_mnist,3000.0,2000.0,0.1,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.7749666651089986,0.0013805343143233,0.9997395833333332,57.19524131057008,4.623302896817525,0.3684547017018,0.1875,0.1809547017018,,15,430.70738372802737,51.03875147501628,0.193289299805959,1.0000022411346436,28.642342313130698,0.1888656708101431,1.0000000238418578,29.34403044382731,0.1944954745471477
fashion_mnist,3000.0,2000.0,0.2,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.7220666686693827,0.0017070362311549,0.9997395833333332,54.622944897722746,4.74547979036967,0.3701474865277608,0.1875,0.1826474865277608,,15,428.9319742838542,52.37128219604492,0.1925049622853596,1.0000021815299989,31.6175453821818,0.1651651506622632,1.0000000198682149,33.407535235087074,0.1599240998427072
fashion_mnist,3000.0,2000.0,0.4,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.5617666681607564,0.0022666673533426,0.9994791666666668,52.04912574438718,4.730536079406738,0.3711527819434801,0.1875,0.1836527819434801,,15,427.1018961588542,54.05653279622396,0.1921139642596244,1.000003413359324,32.74817956288656,0.1805028309424718,1.0000000715255737,35.32909475962321,0.1681545866032441
fashion_mnist,10000.0,2000.0,0.0,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.8519000053405762,0.0010692663451324,1.0,53.65550289646674,4.2177618900934855,0.3939010361830393,0.1875,0.2064010361830393,,15,411.5872772216797,46.94607098897298,0.1788733462492624,1.0000006000200907,19.635087553660075,0.2394223416845003,1.000000003973643,18.89317989349365,0.2573502610127131
fashion_mnist,10000.0,2000.0,0.1,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.7906000057856242,0.0026377301842534,0.9962239583333332,50.29293508436368,4.248218607902527,0.3688154677549998,0.1875,0.1813154677549997,,15,404.3984883626302,52.25247904459636,0.1769657025734583,1.0000076413154602,17.855005105336506,0.2859341382980346,1.0000002225240072,18.8618909517924,0.2696408505241076
fashion_mnist,10000.0,2000.0,0.2,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.7332666635513305,0.003736838486482,0.9912760416666668,48.57527199818545,4.253481562932333,0.3566064258416493,0.1875,0.1691064258416493,,15,402.0644775390625,54.70950622558594,0.1752715681989987,1.000012449423472,18.45917212168376,0.2670204058289527,1.0000004371007285,19.846042283376057,0.2546191096305847
fashion_mnist,10000.0,2000.0,0.4,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.5692999958992004,0.0019016295196371,0.988671875,45.31930458510944,4.331169072786967,0.3442478974660237,0.1875,0.1567478974660237,,15,401.61009267171227,57.58952229817708,0.173894320676724,1.0000139395395915,24.50429884592692,0.2137388765811919,1.000000548362732,26.379000091552733,0.1981683229406674
fashion_mnist,1000.0,2000.0,0.0,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.7896333376566569,0.0013429410273263,1.0,70.95091552350353,3.633269008000692,0.3098217919468879,0.1875,0.1223217919468879,,15,438.6707692464193,42.1016482035319,0.1987884317835171,1.0000000675519307,27.833338038126627,0.1609250960250695,1.0,31.929761123657222,0.1567619368433952
fashion_mnist,1000.0,2000.0,0.1,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.7298333287239075,0.0014164573001924,1.0,69.46697352392194,3.768305246035258,0.2985248198111852,0.1875,0.1110248198111851,,15,431.2442881266276,46.468472162882485,0.197119520107905,1.0000001748402914,27.526592381795247,0.2170075222849845,1.0,32.56205526987711,0.1982380419969558
fashion_mnist,1000.0,2000.0,0.2,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.6955999930699667,0.0018213006986853,1.0,67.2198774214715,4.00662735303243,0.3051034331321716,0.1875,0.1176034331321715,,15,425.7257029215495,48.98499145507813,0.1945845653613408,1.0000001748402914,33.24509811401367,0.1825961346427599,1.0,38.04102179209392,0.1752665951848029
fashion_mnist,1000.0,2000.0,0.4,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.5185333410898845,0.0026387538508023,1.0,65.10484233503544,4.18969501654307,0.3060537035266558,0.1875,0.1185537035266558,,15,420.3683227539062,52.998322168986,0.1925641725460688,1.0000001192092896,45.25132179260254,0.1149846506615479,1.0,51.706436475118,0.1123088637987772
fashion_mnist,3000.0,2000.0,0.0,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.8246999939282735,0.0011830128931195,1.0,65.2419526594244,3.937650458017985,0.3230856786171595,0.1875,0.1355856786171595,,15,463.8871561686198,45.73343849182129,0.1856590395172436,1.000000007947286,23.909936714172364,0.184104403356711,1.0,25.00216884613037,0.1942139248053232
fashion_mnist,3000.0,2000.0,0.1,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.7731333335240682,0.0011024487949173,1.0,63.26098363878028,4.013540267944336,0.3128998597462972,0.1875,0.1253998597462971,,15,450.7045572916667,52.33193944295248,0.1797690905630588,1.0000000516573588,33.22845726013183,0.1432415351271629,1.0,35.62725003560384,0.1437075108289718
fashion_mnist,3000.0,2000.0,0.2,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.7201666593551636,0.0012767776342146,1.0,61.94772029247776,4.080875706672669,0.3092937424778938,0.1875,0.1217937424778937,,15,447.0333607991536,55.9271100362142,0.1760614390174547,1.0000000596046448,34.176581637064615,0.1520415589213371,1.0,37.17483838399252,0.1500879662732283
fashion_mnist,3000.0,2000.0,0.4,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.5557666699091593,0.001329935160339,1.0,60.87340003467015,4.1416066487630205,0.3053095300992329,0.1875,0.1178095300992329,,15,445.12156270345054,61.27030283610026,0.1714344022174675,1.0000001351038614,31.850319480896,0.2139135581751664,1.0,35.887843704223634,0.198836047699054
