condition,method,seed,feedback_seed,feedback_rank,epoch,n_train,input_noise,train_label_noise,test_acc
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.2,0.729248046875
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.2,0.73095703125
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.2,0.718017578125
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.2,0.72802734375
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.1,0.88427734375
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.787109375
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.79345703125
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.1,0.875732421875
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.927734375
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,512.0,0.05,0.1,0.336181640625
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,512.0,0.05,0.1,0.330322265625
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.05,0.1,0.35302734375
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,512.0,0.05,0.1,0.335693359375
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.93505859375
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.1,0.368408203125
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.1,0.364501953125
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.1,0.355224609375
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.9404296875
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.44140625
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.1,0.428466796875
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.4365234375
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,512.0,0.15,0.0,0.3828125
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.933349609375
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.4541015625
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.439453125
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.921875
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.785888671875
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.78955078125
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.78271484375
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.79736328125
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.917724609375
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.753662109375
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.757080078125
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.1,0.885986328125
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.801025390625
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.8046875
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.78857421875
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.7890625
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.77880859375
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.1,0.8876953125
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.1,0.88134765625
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.0,0.381591796875
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.93603515625
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.0,0.3935546875
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.0,0.37255859375
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.42138671875
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.417724609375
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.92724609375
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.0,0.37744140625
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.929443359375
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.93017578125
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.370361328125
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.369140625
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.0,0.37890625
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.360107421875
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.441650390625
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.447265625
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.93505859375
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.79052734375
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.7900390625
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.799072265625
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.77197265625
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.92724609375
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.79638671875
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.795654296875
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.755615234375
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.1,0.87353515625
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.758544921875
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.7587890625
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.771240234375
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.788818359375
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.1,0.88623046875
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.766357421875
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.783447265625
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.0,0.37744140625
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.0,0.380126953125
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.0,0.38134765625
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.42626953125
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.92724609375
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,512.0,0.15,0.0,0.341552734375
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,512.0,0.15,0.0,0.343505859375
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.90576171875
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.43798828125
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.441162109375
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.450439453125
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.406005859375
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,512.0,0.15,0.0,0.369140625
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.92626953125
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.4208984375
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.935546875
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.924560546875
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.66015625
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.66357421875
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.7138671875
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.714599609375
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.7197265625
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.716064453125
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.928955078125
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.83154296875
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.826171875
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.7802734375
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.1,0.88232421875
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.82568359375
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.83056640625
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,512.0,0.15,0.1,0.876220703125
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,512.0,0.15,0.0,0.37744140625
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,512.0,0.15,0.0,0.38134765625
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,512.0,0.05,0.0,0.4033203125
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,512.0,0.15,0.0,0.34814453125
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.90966796875
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.909423828125
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,512.0,0.05,0.0,0.404296875
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.430419921875
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.348388671875
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.342041015625
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.4140625
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.936279296875
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.931396484375
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.4150390625
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.423828125
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.73681640625
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.73779296875
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.714111328125
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.7158203125
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.813232421875
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.9287109375
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.718994140625
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.92919921875
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.812744140625
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.836669921875
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.828857421875
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.671142578125
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.2,0.88916015625
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.80517578125
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.810546875
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.2,0.885009765625
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.05,0.0,0.397216796875
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.0,0.399169921875
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.0,0.4013671875
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.0,0.3837890625
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.0,0.412109375
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.9033203125
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.904296875
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.05,0.0,0.4033203125
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.05,0.0,0.40234375
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.927734375
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.39892578125
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.39892578125
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.417236328125
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,512.0,0.05,0.0,0.36376953125
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.927734375
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.35107421875
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.40283203125
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.72021484375
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.71630859375
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.676513671875
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.7216796875
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.807861328125
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.9296875
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.921875
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.72119140625
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.856201171875
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.796142578125
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.80810546875
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.80712890625
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.810546875
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.739501953125
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,512.0,0.05,0.2,0.863037109375
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.2,0.883056640625
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.0,0.382568359375
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.895751953125
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,512.0,0.05,0.0,0.372802734375
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,512.0,0.05,0.0,0.362548828125
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.349609375
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.908935546875
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.0,0.402099609375
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.938720703125
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.3974609375
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.38330078125
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.363037109375
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.46630859375
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.93798828125
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.929931640625
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.41796875
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.41259765625
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.391357421875
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.920166015625
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.720458984375
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.724609375
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.72802734375
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.852294921875
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.929931640625
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.688232421875
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.685791015625
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.85107421875
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.8408203125
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.865966796875
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.859619140625
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.848388671875
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.734130859375
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,512.0,0.05,0.2,0.871826171875
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,512.0,0.05,0.2,0.8740234375
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.86083984375
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.90283203125
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.4912109375
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.0,0.39990234375
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.468017578125
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.291015625
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.89111328125
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.466796875
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.291015625
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.330322265625
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.30517578125
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.358154296875
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.0,0.937744140625
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.0,0.937255859375
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.720458984375
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.72216796875
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.648193359375
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.738037109375
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.94921875
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.72265625
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.728271484375
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.7265625
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.9248046875
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.823486328125
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.827880859375
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.84423828125
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.93212890625
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.05,0.2,0.881103515625
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.835693359375
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.818115234375
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.05,0.2,0.8720703125
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.8974609375
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.441162109375
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.433837890625
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.469482421875
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.469482421875
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.44580078125
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.426513671875
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.416015625
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.896484375
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.902099609375
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.340576171875
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.32861328125
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.35693359375
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.0,0.941162109375
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.348388671875
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.328125
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.0,0.940185546875
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.64697265625
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.604248046875
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.59765625
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.894775390625
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.655029296875
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.94970703125
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.947998046875
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.2,0.874755859375
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.884521484375
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.84765625
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.84375
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.05,0.2,0.8896484375
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.886474609375
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.90087890625
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.4404296875
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.47509765625
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.417236328125
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.341064453125
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.8994140625
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.5224609375
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.445556640625
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.339111328125
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.0,0.9423828125
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.343505859375
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.33544921875
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.27734375
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.518310546875
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.0,0.9365234375
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.328369140625
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.334716796875
