source_file,cell,condition,method,seed,feedback_seed,feedback_rank,damping,adaptive_lr,epoch,n_train,n_test,input_noise,train_label_noise,loss,train_eval_acc,test_acc,raw_param_cosine,method_param_cosine,method_hidden_projected_step,method_hidden_norm_ratio,factorization_log_corr_mean,factorization_rel_error_mean,gradsq_factor_log_corr_mean,adam_factor_log_corr_mean,adam_exact_log_corr_mean,adam_diagk_update_cosine_mean,adam_m_diagk_update_cosine_mean
results/infodfa_adam_diagk_approx_v1/shards/shard_62/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,dfa_sgd,0.0,0.0,0.0,,,100.0,512.0,4096.0,0.15,0.4,0.0,1.0,0.352294921875,5.164362420508311e-15,5.164362420508311e-15,5.164362271760918e-15,3.401213991900518e-08,1.0000000596046448,0.0,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_4/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,dfa_sgd,3.0,0.0,0.0,,,100.0,512.0,4096.0,0.15,0.4,6.984918754504577e-10,1.0,0.31689453125,0.0143449110910296,0.0143449110910296,0.0143449112316321,0.1117619830868235,1.0000000596046448,7.097161747182668e-11,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_2/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,dfa_sgd,2.0,0.0,0.0,,,100.0,512.0,4096.0,0.15,0.4,3.340692043304444,0.98828125,0.31982421875,0.4986128509044647,0.4986128509044647,0.0869605748854585,1.0,0.7899565100669861,0.7192451059818268,0.7550828456878662,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_6/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,dfa_sgd,4.0,0.0,0.0,,,100.0,512.0,4096.0,0.15,0.4,544.6070556640625,0.76953125,0.322021484375,0.6222949028015137,0.6222949028015137,0.0611988424941243,1.0,0.9617859721183776,0.3699458315968513,0.6537956297397614,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_7/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,dfa_sgd,4.0,1.0,0.0,,,100.0,512.0,4096.0,0.15,0.4,0.0,1.0,0.3427734375,1.5311147872703384e-28,1.5311147872703384e-28,1.531114754059868e-28,6.430794684885687e-15,1.0000000596046448,0.0,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_63/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,dfa_sgd,0.0,1.0,0.0,,,100.0,512.0,4096.0,0.15,0.4,5.0756753466885136e-08,1.0,0.380126953125,0.6168261170387268,0.6168261170387268,0.0995591326172773,1.0,1.0000000596046448,2.5323692298684364e-07,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_3/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,dfa_sgd,2.0,1.0,0.0,,,100.0,512.0,4096.0,0.15,0.4,0.3360905349254608,0.99609375,0.3212890625,0.3490741848945617,0.3490741848945617,0.070088028338605,1.0,0.7133603394031525,0.808226466178894,0.680771142244339,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_0/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,dfa_sgd,1.0,0.0,0.0,,,100.0,512.0,4096.0,0.15,0.4,2005.76904296875,0.783203125,0.321044921875,0.4930348992347717,0.4930348992347717,0.0126803889566748,1.0,0.9598063826560974,0.3073398023843765,0.6583492904901505,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_5/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,dfa_sgd,3.0,1.0,0.0,,,100.0,512.0,4096.0,0.15,0.4,0.8317480087280273,0.99609375,0.357421875,0.4290438294410705,0.4290438294410705,0.0348338067472405,1.0,0.6908011436462402,0.892429381608963,0.7024683952331543,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_25/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,ndfa_activity,0.0,1.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.4,0.0098688257858157,1.0,0.435302734375,0.569258987903595,0.1678005307912826,0.7978892442145461,0.9514411332800474,1.0000000596046448,0.2429132163524627,4.554649066790262e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_49/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,ndfa_activity,3.0,1.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.4,0.0092808119952678,1.0,0.39892578125,0.5964578986167908,0.1720204502344131,0.8911880458034592,0.98058340857604,1.0000000596046448,0.2517526969313621,5.211425602169584e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_37/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,ndfa_activity,2.0,0.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.4,0.0092560220509767,1.0,0.40771484375,0.5431299805641174,0.1765457987785339,0.9323045649623088,1.0132436445995912,0.5,0.2490819469094276,0.0054808052673962,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_29/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,ndfa_activity,1.0,0.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.4,0.0096183409914374,1.0,0.405029296875,0.5532551407814026,0.1753472983837127,0.8790115292248334,0.980245934282228,0.500254612416029,0.2444997653365135,6.243300845198974e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_45/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,ndfa_activity,3.0,0.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.4,0.0090130819007754,1.0,0.398681640625,0.5671837329864502,0.1786810308694839,0.970813646003628,0.9881720043583102,1.0000000596046448,0.2377742752432823,-7.517907434362314e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_57/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,ndfa_activity,4.0,1.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.4,0.009260332211852,1.0,0.39501953125,0.5466222763061523,0.1744755953550338,0.8952281498536144,0.9906083142529346,1.0000000596046448,0.236925795674324,3.823674177283465e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_53/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,ndfa_activity,4.0,0.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.4,0.0091483052819967,1.0,0.383056640625,0.5873926877975464,0.1719194799661636,0.8815422991522165,0.9432194304873012,1.0000000596046448,0.2407021075487136,-7.979698750659736e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_33/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,ndfa_activity,1.0,1.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.4,0.009740175679326,1.0,0.40478515625,0.5429667830467224,0.1728900074958801,0.8138380250681927,0.9334589707434208,1.0000000596046448,0.2560493126511574,1.5014427390269702e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_21/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,ndfa_activity,0.0,0.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.4,0.0095965042710304,1.0,0.43701171875,0.5602501034736633,0.1777935177087783,0.8843555143081042,0.9837035028644068,1.0000000596046448,0.234176754951477,8.77692514222872e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_41/infodfa_adam_diagk_results.csv,low_sample_noisy,low_sample_noisy,ndfa_activity,2.0,1.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.4,0.0093948300927877,1.0,0.400634765625,0.5728827714920044,0.1744041889905929,0.8985878878005793,0.990105598509166,1.0000000596046448,0.2463282123208046,4.8909809891029e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_2/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_adam_hidden,3.0,0.0,0.0,,0.003,100.0,1024.0,4096.0,0.15,0.2,0.0151862166821956,1.0,0.384765625,0.6320968270301819,0.1412179470062255,4.709835222340831,7.49012451704924,0.9140808284282684,0.3285468965768814,0.05043030833707,0.0815779532160405,0.0694142321910504,0.8516493737697601,0.2502572387456894
results/infodfa_adam_diagk_approx_v1/shards/shard_60/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_adam_hidden,1.0,1.0,0.0,,0.003,100.0,1024.0,4096.0,0.15,0.2,0.015367841348052,1.0,0.319580078125,0.6406873464584351,0.1520914882421493,5.092679643186747,8.141186225182862,0.7838751971721649,0.3290815949440002,0.0415968972016003,0.0642287747972503,0.0476424748116031,0.8936758041381836,0.2489112541079521
results/infodfa_adam_diagk_approx_v1/shards/shard_56/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_adam_hidden,0.0,1.0,0.0,,0.003,100.0,1024.0,4096.0,0.15,0.2,0.0136603135615587,1.0,0.394287109375,0.6294865608215332,0.0934633091092109,2.442824302563799,6.50478639968016,0.7013473957777023,0.3277163207530975,0.0271622718718802,0.0408264566744875,0.0310172867561888,0.8897943496704102,0.2062380611896515
results/infodfa_adam_diagk_approx_v1/shards/shard_4/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_adam_hidden,3.0,1.0,0.0,,0.003,100.0,1024.0,4096.0,0.15,0.2,0.0157900489866733,1.0,0.37841796875,0.6282582879066467,0.1378283649682998,4.464030823278868,7.6359600888126815,0.7484763562679291,0.3291286528110504,0.0555341895669698,0.0907386150211095,0.0788525473326444,0.8577578961849213,0.235714703798294
results/infodfa_adam_diagk_approx_v1/shards/shard_6/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_adam_hidden,4.0,0.0,0.0,,0.003,100.0,1024.0,4096.0,0.15,0.2,0.0158312171697616,1.0,0.381103515625,0.5977480411529541,0.2051191180944442,6.734009049369829,7.819599320245099,0.3508748854510486,0.2768241688609123,0.067499010823667,0.0910398568958044,0.0673532882948393,0.8857274651527405,0.3155612349510193
results/infodfa_adam_diagk_approx_v1/shards/shard_8/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_adam_hidden,4.0,1.0,0.0,,0.003,100.0,1024.0,4096.0,0.15,0.2,0.0163680892437696,1.0,0.380859375,0.5769789218902588,-0.0423212200403213,-16.764790099832783,87.59437405665665,0.3970617353916168,0.7249479293823242,0.1516889072954654,0.178579106926918,0.1173815131187439,0.526808176189661,0.3049274459481239
results/infodfa_adam_diagk_approx_v1/shards/shard_62/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_adam_hidden,2.0,0.0,0.0,,0.003,100.0,1024.0,4096.0,0.15,0.2,0.0147240050137043,1.0,0.3681640625,0.6250623464584351,0.1170367076992988,3.273159332115293,6.454035317111619,0.9185047149658204,0.3265665769577026,0.0575864962247578,0.0941211178309586,0.0820084407336381,0.868723064661026,0.2163876146078109
results/infodfa_adam_diagk_approx_v1/shards/shard_54/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_adam_hidden,0.0,0.0,0.0,,0.003,100.0,1024.0,4096.0,0.15,0.2,0.0133347250521183,1.0,0.39453125,0.5948644876480103,0.1365961283445358,3.391015586181489,6.138280463580552,0.7851819396018982,0.3192647099494934,0.0315247697843403,0.0542052316350378,0.0405074695927538,0.8823963403701782,0.2350836023688316
results/infodfa_adam_diagk_approx_v1/shards/shard_0/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_adam_hidden,2.0,1.0,0.0,,0.003,100.0,1024.0,4096.0,0.15,0.2,0.0139010716229677,1.0,0.36962890625,0.5966302752494812,0.1162283793091774,3.1483114057272075,6.566708890719313,0.797325074672699,0.3469018638134002,0.0431313331380991,0.0694680772134432,0.0555949247786173,0.8603479564189911,0.2267229929566383
results/infodfa_adam_diagk_approx_v1/shards/shard_58/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_adam_hidden,1.0,0.0,0.0,,0.003,100.0,1024.0,4096.0,0.15,0.2,0.0137591063976287,1.0,0.320556640625,0.6519692540168762,0.1510919630527496,5.895993304797342,9.095814979881355,0.8946137428283691,0.3277393281459808,0.0372152445753926,0.0506081960762259,0.0413105904722925,0.8799335956573486,0.2190551534295082
results/infodfa_adam_diagk_approx_v1/shards/shard_17/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_diag_activity_sqrt,1.0,0.0,0.0,0.03,,100.0,1024.0,4096.0,0.15,0.2,0.0765260756015777,0.994140625,0.33349609375,0.6197530627250671,0.6354550719261169,0.0872727961024285,0.3837995390249669,0.675477534532547,0.8684670329093933,0.6545398831367493,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_41/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_diag_activity_sqrt,4.0,0.0,0.0,0.03,,100.0,1024.0,4096.0,0.15,0.2,3.771734213842137e-07,1.0,0.41796875,0.6375069618225098,0.6678912043571472,0.1730994702929434,0.4413000424327288,1.0000000596046448,1.5315910559365875e-05,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_29/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_diag_activity_sqrt,2.0,1.0,0.0,0.03,,100.0,1024.0,4096.0,0.15,0.2,5.791076546302065e-06,1.0,0.394775390625,0.4150002002716064,0.4193750023841858,0.1596038840269973,0.4898220143897389,1.0000000596046448,0.0027847009769175,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_21/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_diag_activity_sqrt,1.0,1.0,0.0,0.03,,100.0,1024.0,4096.0,0.15,0.2,5.27414376847446e-05,1.0,0.31689453125,0.5648074746131897,0.530407190322876,0.2990136099082105,0.4528308273474841,1.0000000596046448,0.0501229020301252,0.5000142723165482,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_37/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_diag_activity_sqrt,3.0,1.0,0.0,0.03,,100.0,1024.0,4096.0,0.15,0.2,9.854650124907494e-05,1.0,0.4091796875,0.4904982447624206,0.4405715763568878,0.2758340695245684,0.5006074650808068,1.0000000596046448,0.0989348972216248,5.4761418141424656e-05,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_9/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_diag_activity_sqrt,0.0,0.0,0.0,0.03,,100.0,1024.0,4096.0,0.15,0.2,1.880032505141571e-05,1.0,0.39453125,0.5805188417434692,0.6014847755432129,0.233280787323256,0.4603268451026301,1.0000000596046448,0.005785153072793,0.50017154586385,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_45/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_diag_activity_sqrt,4.0,1.0,0.0,0.03,,100.0,1024.0,4096.0,0.15,0.2,1.5915094991214573e-05,1.0,0.410400390625,0.5698527097702026,0.583329439163208,0.2367996562018733,0.4414129689158761,1.0000000596046448,0.0164533401839435,0.5000422158627771,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_25/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_diag_activity_sqrt,2.0,0.0,0.0,0.03,,100.0,1024.0,4096.0,0.15,0.2,0.0003447200579103,1.0,0.37451171875,0.4708663821220398,0.3537983894348144,0.2524942072042722,0.5303809225163698,1.0000000596046448,0.5148237347602844,8.22080278339854e-06,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_13/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_diag_activity_sqrt,0.0,1.0,0.0,0.03,,100.0,1024.0,4096.0,0.15,0.2,1.611676998436451e-05,1.0,0.43310546875,0.5411247611045837,0.5452162623405457,0.2530586816620025,0.4787615838424359,1.0000000596046448,0.0033905972377397,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_33/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_diag_activity_sqrt,3.0,0.0,0.0,0.03,,100.0,1024.0,4096.0,0.15,0.2,2.434551606711466e-05,1.0,0.39306640625,0.557864785194397,0.484783262014389,0.336085781263884,0.5277012371524873,1.0000000596046448,0.0194011288695037,0.500066682776378,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_44/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_sgd,0.0,1.0,0.0,,,100.0,1024.0,4096.0,0.15,0.2,0.0,1.0,0.41357421875,4.0623962527241986e-10,4.0623962527241986e-10,4.0623964987456646e-10,1.072991384284594e-05,1.0000000596046448,0.0,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_50/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_sgd,3.0,1.0,0.0,,,100.0,1024.0,4096.0,0.15,0.2,8.518095016479492,0.95703125,0.388671875,0.4985764026641845,0.4985764026641845,0.0573750845179047,1.0,0.8559653162956238,0.6088844984769821,0.6561552137136459,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_47/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_sgd,2.0,0.0,0.0,,,100.0,1024.0,4096.0,0.15,0.2,0.6861952543258667,0.986328125,0.390869140625,0.4912644028663635,0.4912644028663635,0.1092632505641285,1.0,0.7076185345649719,0.8539615273475647,0.6218733340501785,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_45/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_sgd,1.0,0.0,0.0,,,100.0,1024.0,4096.0,0.15,0.2,81.47463989257812,0.853515625,0.2958984375,0.7222020030021667,0.7222020030021667,0.0824462775858588,1.0,0.9396105110645294,0.4092112481594085,0.667309895157814,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_49/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_sgd,3.0,0.0,0.0,,,100.0,1024.0,4096.0,0.15,0.2,0.0001173547498183,1.0,0.382080078125,0.0328904800117015,0.0328904800117015,0.0359619477325601,1.0,1.0000000596046448,0.6711893826723099,8.95219886842824e-06,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_52/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_sgd,4.0,1.0,0.0,,,100.0,1024.0,4096.0,0.15,0.2,1.463798999786377,0.990234375,0.405029296875,0.5280670523643494,0.5280670523643494,0.069794525120742,1.0,0.6803953647613525,0.8365541398525238,0.633146196603775,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_51/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_sgd,4.0,0.0,0.0,,,100.0,1024.0,4096.0,0.15,0.2,5.913808820423584e-08,1.0,0.411376953125,0.4988986849784851,0.4988986849784851,0.1153258363281026,1.0,1.0000000596046448,1.0220941533134464e-06,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_46/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_sgd,1.0,1.0,0.0,,,100.0,1024.0,4096.0,0.15,0.2,0.8943297863006592,0.986328125,0.31103515625,0.5304108262062073,0.5304108262062073,0.1704374714049969,1.0,0.7719857096672058,0.6362734138965607,0.6572776734828949,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_43/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_sgd,0.0,0.0,0.0,,,100.0,1024.0,4096.0,0.15,0.2,1.6996574814243104e-08,1.0,0.3974609375,0.6104141473770142,0.6104141473770142,0.141367779582125,1.0,1.0000000596046448,1.3032332990547957e-07,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_48/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,dfa_sgd,2.0,1.0,0.0,,,100.0,1024.0,4096.0,0.15,0.2,6.821818487878772e-08,1.0,0.3837890625,0.4399745762348175,0.4399745762348175,0.204090629544179,1.0,1.0000000596046448,3.336639025519617e-06,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_15/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,ndfa_activity,1.0,1.0,0.0,0.3,,100.0,1024.0,4096.0,0.15,0.2,0.0129768215119838,1.0,0.342529296875,0.6102996468544006,0.3060038983821869,0.6698620275750496,0.6308839105299203,0.5012858283007517,0.2604211196303367,2.225143056477919e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_35/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,ndfa_activity,4.0,0.0,0.0,0.3,,100.0,1024.0,4096.0,0.15,0.2,0.0109843462705612,1.0,0.38916015625,0.6111379861831665,0.3135683238506317,0.8132860919565655,0.6682649882563761,1.0000000596046448,0.247990183532238,-1.7975722244045755e-08,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_27/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,ndfa_activity,3.0,0.0,0.0,0.3,,100.0,1024.0,4096.0,0.15,0.2,0.011534908786416,1.0,0.38427734375,0.6359848976135254,0.3035348653793335,0.745066072546713,0.6208880852269094,1.0000000596046448,0.249377429485321,-5.5228969131349e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_19/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,ndfa_activity,2.0,0.0,0.0,0.3,,100.0,1024.0,4096.0,0.15,0.2,0.0105716260150074,1.0,0.40869140625,0.6411370635032654,0.2996921837329864,0.7006575888590295,0.6384244080842071,0.4999587832571706,0.2626374661922455,0.004647966742965,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_31/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,ndfa_activity,3.0,1.0,0.0,0.3,,100.0,1024.0,4096.0,0.15,0.2,0.0112704588100314,1.0,0.39404296875,0.6356143355369568,0.3046525716781616,0.7550105639027966,0.6540072780348143,1.0000000596046448,0.2618550807237625,4.58666647773498e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_7/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,ndfa_activity,0.0,1.0,0.0,0.3,,100.0,1024.0,4096.0,0.15,0.2,0.0113575253635644,1.0,0.426025390625,0.6264492273330688,0.2990255355834961,0.7007120406921216,0.6256208638559625,1.0000000596046448,0.2682839557528496,-1.2099569346446517e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_39/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,ndfa_activity,4.0,1.0,0.0,0.3,,100.0,1024.0,4096.0,0.15,0.2,0.0107638388872146,1.0,0.385009765625,0.63703453540802,0.3116836845874786,0.7684004507272614,0.6611471460987447,1.0000000596046448,0.2504096031188965,3.8125579449044267e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_23/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,ndfa_activity,2.0,1.0,0.0,0.3,,100.0,1024.0,4096.0,0.15,0.2,0.0106575936079025,1.0,0.415283203125,0.6075685024261475,0.3200341463088989,0.7882173939683174,0.6572005412268951,0.502762135816738,0.2706348821520805,-1.1115694178442936e-06,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_11/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,ndfa_activity,1.0,0.0,0.0,0.3,,100.0,1024.0,4096.0,0.15,0.2,0.012659597210586,1.0,0.338134765625,0.607867956161499,0.3067190647125244,0.7219295532274081,0.6471762946759674,0.7307516187429428,0.2636564448475837,0.0064750713971477,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_3/infodfa_adam_diagk_results.csv,mixed_hard,mixed_context,ndfa_activity,0.0,0.0,0.0,0.3,,100.0,1024.0,4096.0,0.15,0.2,0.0116522461175918,1.0,0.409423828125,0.6201397776603699,0.3000100553035736,0.7250816729561261,0.6689608363535241,0.502762135816738,0.2524303272366524,-2.318741536555536e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_37/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_adam_hidden,0.0,1.0,0.0,,0.003,100.0,512.0,4096.0,0.15,0.2,0.0126523375511169,1.0,0.216796875,0.4260145127773285,0.3002414107322693,15.49014992993944,11.526866773387756,0.6088629364967346,0.3532007187604904,0.0678144674748182,0.1375804878771305,0.1024949923157692,0.8564642071723938,0.8169223070144653
results/infodfa_adam_diagk_approx_v1/shards/shard_49/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_adam_hidden,3.0,1.0,0.0,,0.003,100.0,512.0,4096.0,0.15,0.2,0.0123498858883976,1.0,0.240478515625,0.4284740090370178,0.3003540933132171,12.71017322331704,9.227114156589836,0.6985817551612854,0.4240872412919998,0.1002244334667921,0.1950244568288326,0.1383402124047279,0.8785728812217712,0.8296101093292236
results/infodfa_adam_diagk_approx_v1/shards/shard_43/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_adam_hidden,2.0,0.0,0.0,,0.003,100.0,512.0,4096.0,0.15,0.2,0.0107278246432542,1.0,0.203369140625,0.4031877219676971,0.2785491943359375,11.36023510344218,9.356276939676864,0.4187289718538522,0.484159842133522,0.1032435372471809,0.1587488446384668,0.1186260897666215,0.8192620873451233,0.7878983914852142
results/infodfa_adam_diagk_approx_v1/shards/shard_39/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_adam_hidden,1.0,0.0,0.0,,0.003,100.0,512.0,4096.0,0.15,0.2,0.013311930000782,1.0,0.17626953125,0.4257930815219879,0.2842640280723572,17.097754612473402,12.7815180063912,0.7359640896320343,0.3332071751356125,0.1038140133023262,0.1918442100286483,0.1588661707937717,0.81459841132164,0.767441064119339
results/infodfa_adam_diagk_approx_v1/shards/shard_47/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_adam_hidden,3.0,0.0,0.0,,0.003,100.0,512.0,4096.0,0.15,0.2,0.0131921619176864,1.0,0.227294921875,0.4406037628650665,0.3169358372688293,15.978621964817371,10.351236571185254,0.7226101756095886,0.3799986243247986,0.1141954474151134,0.1666428707540035,0.127597589045763,0.8601624965667725,0.8122453987598419
results/infodfa_adam_diagk_approx_v1/shards/shard_53/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_adam_hidden,4.0,1.0,0.0,,0.003,100.0,512.0,4096.0,0.15,0.2,0.0125271379947662,1.0,0.22021484375,0.4101999402046203,0.2819198668003082,11.285562251514085,8.84532394561176,0.7597103118896484,0.3486332297325134,0.1320370472967624,0.2083459123969078,0.1760467290878296,0.8675538897514343,0.7941447496414185
results/infodfa_adam_diagk_approx_v1/shards/shard_51/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_adam_hidden,4.0,0.0,0.0,,0.003,100.0,512.0,4096.0,0.15,0.2,0.0127754341810941,1.0,0.231201171875,0.3865507245063782,0.1966516375541687,12.964231128746611,14.365766988550645,0.654280811548233,0.3124448210000992,0.1080111283808946,0.2001148499548435,0.1673364378511905,0.6577148884534836,0.6607011258602142
results/infodfa_adam_diagk_approx_v1/shards/shard_41/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_adam_hidden,1.0,1.0,0.0,,0.003,100.0,512.0,4096.0,0.15,0.2,0.01289121247828,1.0,0.17138671875,0.4232828319072723,0.3014988303184509,14.077824141879557,10.200887708506094,0.4468610286712646,0.4190413653850555,0.0887964442372322,0.1714625805616378,0.1101422030478715,0.8613727688789368,0.7963100373744965
results/infodfa_adam_diagk_approx_v1/shards/shard_35/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_adam_hidden,0.0,0.0,0.0,,0.003,100.0,512.0,4096.0,0.15,0.2,0.0114052705466747,1.0,0.208740234375,0.4337658584117889,0.3208649754524231,16.398538945345788,11.179794744600166,0.6903286874294281,0.3467101752758026,0.0699002798646688,0.1185176856815815,0.0864398200064897,0.8373070359230042,0.8118414878845215
